PdmarticleID;Bezeichnung;Produktfamilie;"Produktfamilie kurz";Produkttyp;Mediumstemperatur;Ansteuerung;"Arbeitsbereich Y";Kommunikation;"Notstellposition (POP) stromlos";"Laufzeit Motor";"Stellzeit Motor";Stellkraft;Hilfsschalter;Nennspannung;Nenndrehmoment;"Schutzart IEC/EN";Datenblattname;"Datenblatt PDF";3432;"Produktbild 4c/bw";DN;PN;"Zulässiger Druck ps";"Schliessdruck Δps";"Differenzdruck ∆pmin Wert";"Differenzdruck Δpmax Wert";kvs;"kvs (Sequenz I)";"kvs (Sequenz II)";kvmax;"kv variabel";"kvs theor.";"kv (Werkseinstellung)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax ger.";"Leckrate Regelpfad";"Anzahl Rohranschlüsse";"Rohranschluss Typ";Messstutzen;Medien;"Anwendung Ventil";"Elektrisches Zubehör";"Mechanisches Zubehör";V0;V1;Versions-Nr;Pfad
5229;R412;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;15;16;1600 kPa;1400 kPa;;200 kPa;2.5 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4515;;;311;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 15\"
100026;GRC24G-SZ-T-5;IP66/Nema4-Antrieb;;Antrieb;;stetig;DC 0.5...10 V;;;"35 s";;;;AC/DC 24 V;40 Nm;IP66;GRC24G-SZ-T-5;GRC24G-SZ-T-5_datasheet_de-ch.pdf;;PIC_EU_DRC24G-neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|HH24-MG|HT24-MG;;;;257;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\IP66/Nema4-Antriebe\GRC..G\Drosselklappen-Linkage\stetig\AC/DC 24 V\"
99764;ZD6N-S600;Drosselklappe;;Antrieb;;Manuell;;;;;;;;;;;ZD6N-S600;;;"PIC_EU_ZD6N-S_Worm gear_BW.jpg";600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Manuelle Antriebe\"
5496;H6032X16-S2;Hubventil;H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-S2;H6..X..-S2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;32;25;2500 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;297;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 32\"
5230;R413;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;15;16;1600 kPa;1400 kPa;;200 kPa;4 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4515;;;310;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 15\"
61576;D6600N;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_de-ch.pdf;;PIC_EU_D6..N_black_4C.jpg;600;16;1600 kPa;;;1.5 kPa;;;;37300 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S600;;;297;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Wafer-Type, 2-Weg, PN16\D6..N\"
61508;DRC24A-TP-7;Drehantrieb;;Antrieb;;Auf-Zu;;;;"35 s";;;;AC/DC 24 V;90 Nm;IP54;DRC24A-TP-7;DRC24A-TP-7_datasheet_de-ch.pdf;;PIC_EU_DRC24A-TP-7_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;307;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Schnellläufer-Antriebe\DRC..A (90 Nm)\Drosselklappen-Linkage\Auf-Zu\AC/DC 24 V\"
5001;GR24A-MF-5;Drehantrieb;;Antrieb;;stetig;DC 2...10 V;;;"90 s";;;;AC/DC 24 V;40 Nm;IP54;GR24A-MF-5;GR24A-MF-5_datasheet_de-ch.pdf;;PIC_EU_GR24A-MF-5_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN;;;;299;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Standardantriebe\GR..A (40 Nm)\Drosselklappen-Linkage\stetig, MF\AC/DC 24 V\"
61574;D6450N;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_de-ch.pdf;;PIC_EU_D6..N_black_4C.jpg;450;16;1600 kPa;;;1.5 kPa;;;;18800 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S450;;;291;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Wafer-Type, 2-Weg, PN16\D6..N\"
99765;ZD6N-S700;Drosselklappe;;Antrieb;;Manuell;;;;;;;;;;;ZD6N-S700;;;"PIC_EU_ZD6N-S_Worm gear_BW.jpg";700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;176;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Manuelle Antriebe\"
100394;SR230P-5;Drehantrieb;;Antrieb;;Auf-Zu|3-Punkt;;;;"90 s";;;;AC 230 V;20 Nm;"IP66 + IP67";SR230P-5;SR230P-5_datasheet_de-ch.pdf;;PIC_EU_Robustline-Water_1cab_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;269;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\RobustLine-Antriebe\SR..P (20 Nm)\Drosselklappen-Linkage\Auf-Zu, 3-Punkt\AC 230 V\"
61573;D6400N;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_de-ch.pdf;;PIC_EU_D6..N_black_4C.jpg;400;16;1600 kPa;;;1.5 kPa;;;;14200 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S400;;;294;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Wafer-Type, 2-Weg, PN16\D6..N\"
61577;D6700N;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..N;D6..N_datasheet_de-ch.pdf;;PIC_EU_D6..N_black_4C.jpg;700;16;1600 kPa;;;1.5 kPa;;;;42800 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S700;;;289;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Wafer-Type, 2-Weg, PN16\D6..N\"
5231;R414;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;15;16;1600 kPa;1400 kPa;;200 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4515;;;310;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 15\"
5041;NRF230A;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;;AC 230 V;10 Nm;IP54;NRF230A;NRF230A_datasheet_de-ch.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
100395;SR24P-5;Drehantrieb;;Antrieb;;Auf-Zu|3-Punkt;;;;"90 s";;;;AC/DC 24 V;20 Nm;"IP66 + IP67";SR24P-5;SR24P-5_datasheet_de-ch.pdf;;PIC_EU_Robustline-Water_1cab_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;233;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\RobustLine-Antriebe\SR..P (20 Nm)\Drosselklappen-Linkage\Auf-Zu, 3-Punkt\AC/DC 24 V\"
5042;NRF230A-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;;AC 230 V;10 Nm;IP54;NRF230A-O;NRF230A-O_datasheet_de-ch.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;327;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
5503;H6100X125-SP2;"Hubventil (teildruckentlastet)";H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-SP2;H6..X..-SP2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;100;25;2500 kPa;;;;125 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;296;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 100\"
5236;R423;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;25;16;1600 kPa;1400 kPa;;200 kPa;10 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4525;;;308;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 25\"
5500;H6050X40-S2;Hubventil;H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-S2;H6..X..-S2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;50;25;2500 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;297;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 50\"
61578;D6400NL;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_de-ch.pdf;;PIC_EU_D6..NL_black_4C.jpg;400;16;1600 kPa;;;1.5 kPa;;;;14200 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S400;;;291;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Lug-Type, 2-Weg\D6..NL\"
61582;D6700NL;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_de-ch.pdf;;PIC_EU_D6..NL_black_4C.jpg;700;16;1600 kPa;;;1.5 kPa;;;;42800 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S700;;;283;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Lug-Type, 2-Weg\D6..NL\"
5038;NRF24A-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;;AC/DC 24 V;10 Nm;IP54;NRF24A-O;NRF24A-O_datasheet_de-ch.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;315;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC/DC 24 V\"
5501;H6065X58-SP2;"Hubventil (teildruckentlastet)";H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-SP2;H6..X..-SP2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;65;25;2500 kPa;;;;58 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;291;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 65\"
5043;NRF230A-S2;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;"2 x EPU";AC 230 V;10 Nm;IP54;NRF230A-S2;NRF230A-S2_datasheet_de-ch.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
277764;CQ24A-SR-T;"Drehantrieb (ZoneTight)";QCV;Antrieb;;stetig;DC 2...10 V;;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A-SR-T;CQ24A-SR-T_datasheet_de-ch.pdf;;PIC_EU_CQ24A-SZ-T_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;121;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
61579;D6450NL;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_de-ch.pdf;;PIC_EU_D6..NL_black_4C.jpg;450;16;1600 kPa;;;1.5 kPa;;;;18800 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S450;;;291;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Lug-Type, 2-Weg\D6..NL\"
5237;R424;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;25;16;1600 kPa;1400 kPa;;200 kPa;16 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4525;;;308;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 25\"
5498;H6040X25-S2;Hubventil;H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-S2;H6..X..-S2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;40;25;2500 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;292;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 40\"
281043;C215QP-B;"Druckunabhängiges Zonenventil";PIQCV;Ventil;2...90°C;;;;;;;;;;;;C2..QP-..;C2..QP-.._datasheet_de-ch.pdf;;PIC_EU_C2..QP-..4C.jpg;15;25;1600 kPa;700 kPa;16 kPa;350 kPa;;;;;;;;;;210 l/h;20 l/h;30 l/h;40 l/h;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Innengewinde;0;Wasser;Druckunabhängig;;ZR2315|ZCQ-E|ZCQ-FL;;;154;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Druckunabhängige RKH\PIQCV\DN 15\"
277763;CQ24A-SR;"Drehantrieb (ZoneTight)";QCV;Antrieb;;stetig;DC 2...10 V;;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A-SR;CQ24A-SR_datasheet_de-ch.pdf;;PIC_EU_CQ24A-SZ_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;129;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
277682;GRC24A-5;Drehantrieb;;Antrieb;;Auf-Zu;;;;"35 s";;;;AC/DC 24 V;40 Nm;IP54;GRC24A-5;GRC24A-5_datasheet_de-ch.pdf;;PIC_EU_GR24A-5_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;78;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Schnellläufer-Antriebe\GRC..A (40 Nm)\Drosselklappen-Linkage\Auf-Zu\AC/DC 24 V\"
5238;R429;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;32;16;1600 kPa;1400 kPa;;200 kPa;10 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4532;;;302;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 25\"
100453;P6125W3100E-MP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"40 Nm";IP54;P6..W..E-MP;P6..W..E-MP_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;125;16;1600 kPa;690 kPa;;340 kPa;;;;;;175 m³/h;;31 l/s;1860 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;394;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MP\"
100450;P6065W800E-MP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;P6..W..E-MP;P6..W..E-MP_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;65;16;1600 kPa;690 kPa;;340 kPa;;;;;;45 m³/h;;8 l/s;480 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;443;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MP\"
100465;R3020-P63-1P6-B2;Regelkugelhahn;6-Weg-RKH;Ventil;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_de-ch.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;0.63 m³/h;1.6 m³/h;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";6-Weg;Innengewinde;;Wasser;Regelventil;;ZR-004|ZR2320;;;265;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Innengewinde, 6-Weg\DN 20\"
61580;D6500NL;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_de-ch.pdf;;PIC_EU_D6..NL_black_4C.jpg;500;16;1600 kPa;;;1.5 kPa;;;;24100 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S500;;;290;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Lug-Type, 2-Weg\D6..NL\"
5039;NRF24A-S2;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;"2 x EPU";AC/DC 24 V;10 Nm;IP54;NRF24A-S2;NRF24A-S2_datasheet_de-ch.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC/DC 24 V\"
5235;R422;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;25;16;1600 kPa;1400 kPa;;200 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4525;;;307;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 25\"
100454;P6150W4500E-MP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"40 Nm";IP54;P6..W..E-MP;P6..W..E-MP_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;150;16;1600 kPa;690 kPa;;340 kPa;;;;;;270 m³/h;;45 l/s;2700 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;401;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MP\"
100451;P6080W1100E-MP;"Kommunikationsfähiger Regelkugelhahn mit sensorgeführter Durchflussregelung";EPIV;VA-Einheit;"-10...120°C ";stetig|kommunikativ;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;P6..W..E-MP;P6..W..E-MP_datasheet_de-ch.pdf;;PIC_EU_EPIV-schwarz_4C.jpg;80;16;1600 kPa;690 kPa;;340 kPa;;;;;;65 m³/h;;11 l/s;660 l/min;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Druckunabhängig;ZR24-F05|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;411;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\stetig, MP\"
61581;D6600NL;Drosselklappe;BFV;Ventil;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_de-ch.pdf;;PIC_EU_D6..NL_black_4C.jpg;600;16;1600 kPa;;;1.5 kPa;;;;37300 m³/h;;;;;;;;;;;"Leckrate A, dicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Absperrventil;;ZD6N-S600;;;294;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Drosselklappen\Lug-Type, 2-Weg\D6..NL\"
5239;R431;Regelkugelhahn;RKH;Ventil;6...100°C;;;;;;;;;;;;R4..(K);R4..(K)_datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;32;16;1600 kPa;1400 kPa;;200 kPa;16 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Regelventil;ZR24-2;ZR4532;;;305;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Aussengewinde, 2-Weg\DN 32\"
5044;NRF230A-S2-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;"2 x EPU";AC 230 V;10 Nm;IP54;NRF230A-S2-O;NRF230A-S2-O_datasheet_de-ch.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;318;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
277715;DR24A-MP-7;Drehantrieb;;Antrieb;;stetig|kommunikativ;DC 2...10 V;MP-Bus;;"150 s";;;;AC/DC 24 V;90 Nm;IP54;DR24A-MP-7;DR24A-MP-7_datasheet_de-ch.pdf;;PIC_EU_DR24A_MF_MP_1Cab_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;161;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Standardantriebe\DR..A (90 Nm)\Drosselklappen-Linkage\stetig, MP\AC/DC 24 V\"
61589;GRK24A-5;SuperCap-Drehantrieb;;Antrieb;;Auf-Zu;;;"NC / NO";"150 s";;;;AC/DC 24 V;40 Nm;IP54;GRK24A-5;GRK24A-5_datasheet_de-ch.pdf;;PIC_EU_GRKA_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;312;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\SuperCap-Antriebe\GRK..A\Auf-Zu\AC/DC 24 V\"
5040;NRF24A-S2-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;"2 x EPU";AC/DC 24 V;10 Nm;IP54;NRF24A-S2-O;NRF24A-S2-O_datasheet_de-ch.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\Auf-Zu\AC/DC 24 V\"
5502;H6080X90-SP2;"Hubventil (teildruckentlastet)";H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-SP2;H6..X..-SP2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;80;25;2500 kPa;;;;90 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;295;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 80\"
5499;H6050X25-S2;Hubventil;H;Ventil;5...150°C;;;;;;;;;;;;H6..X..-S2;H6..X..-S2_datasheet_de-ch.pdf;;PIC_EU_H6..X..-S(P)2-neutral_01_4C.jpg;50;25;2500 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";2-Weg;Flansch;;Wasser|Dampf;Regelventil;;;;;293;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN25, Flansch\2-Weg\X\DN 50\"
