PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
104719;D632N/SR24A-5;D632N/SR24A-5;;D632N;/;SR24A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D632N/SR24A-5;"Butterfly valve";1200 kPa;4 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";45
104747;D640N/SR24A-MP-5;D640N/SR24A-MP-5;;D640N;/;SR24A-MP-5;"Communicative actuator";0;"Scenario 1
Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;D640N/SR24A-MP-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";43
104759;D650N/SR230A-5;D650N/SR230A-5;;D650N;/;SR230A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650N/SR230A-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";46
104760;D650N+SR24A-5;D650N+SR24A-5;;D650N;+;SR24A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650N+SR24A-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";44
104783;D665N/SR24A-MP-5;D665N/SR24A-MP-5;;D665N;/;SR24A-MP-5;"Communicative actuator";0;"Scenario 1
Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N/SR24A-MP-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";44
104776;D665N+SR230A-5;D665N+SR230A-5;;D665N;+;SR230A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N+SR230A-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";45
104777;D665N/SR230A-5;D665N/SR230A-5;;D665N;/;SR230A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N/SR230A-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";46
104778;D665N+SR24A-5;D665N+SR24A-5;;D665N;+;SR24A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N+SR24A-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";43
104779;D665N/SR24A-5;D665N/SR24A-5;;D665N;/;SR24A-5;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N/SR24A-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";44
104792;D680N+GR24A-SR-5;D680N+GR24A-SR-5;;D680N;+;GR24A-SR-5;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;D680N+GR24A-SR-5;"Butterfly valve";1200 kPa;6 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";42
104793;D680N/GR24A-SR-5;D680N/GR24A-SR-5;;D680N;/;GR24A-SR-5;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;D680N/GR24A-SR-5;"Butterfly valve";1200 kPa;6 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";41
104782;D665N+SR24A-MP-5;D665N+SR24A-MP-5;;D665N;+;SR24A-MP-5;"Communicative actuator";0;"Scenario 1
Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N+SR24A-MP-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";44
107463;R420/LRF230;R420/LRF230;;R420;/;LRF230;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R420/LRF230;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107470;R420+LRF24;R420+LRF24;;R420;+;LRF24;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R420+LRF24;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107471;R420/LRF24;R420/LRF24;;R420;/;LRF24;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R420/LRF24;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107462;R420+LRF230;R420+LRF230;;R420;+;LRF230;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R420+LRF230;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107543;R422/LR24A-SR;R422/LR24A-SR;;R422;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107533;R422/LR230A-S;R422/LR230A-S;;R422;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";39
107534;R422+LR24A;R422+LR24A;;R422;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107535;R422/LR24A;R422/LR24A;;R422;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107546;R422+LRC24A-SR;R422+LRC24A-SR;;R422;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107547;R422/LRC24A-SR;R422/LRC24A-SR;;R422;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107538;R422+LR24A-MP;R422+LR24A-MP;;R422;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";38
107539;R422/LR24A-MP;R422/LR24A-MP;;R422;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";38
107530;R422+LR230A;R422+LR230A;;R422;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107540;R422+LR24A-S;R422+LR24A-S;;R422;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107531;R422/LR230A;R422/LR230A;;R422;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107541;R422/LR24A-S;R422/LR24A-S;;R422;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107542;R422+LR24A-SR;R422+LR24A-SR;;R422;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107532;R422+LR230A-S;R422+LR230A-S;;R422;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R422+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";39
107633;R538/NR230A;R538/NR230A;;R538;/;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107643;R538/NR24A-S;R538/NR24A-S;;R538;/;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107634;R538+NR230A-S;R538+NR230A-S;;R538;+;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107644;R538+NR24A-SR;R538+NR24A-SR;;R538;+;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107635;R538/NR230A-S;R538/NR230A-S;;R538;/;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107645;R538/NR24A-SR;R538/NR24A-SR;;R538;/;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107636;R538+NR24A;R538+NR24A;;R538;+;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107637;R538/NR24A;R538/NR24A;;R538;/;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107648;R538+NRC24A-SR;R538+NRC24A-SR;;R538;+;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107649;R538/NRC24A-SR;R538/NRC24A-SR;;R538;/;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107640;R538+NR24A-MP;R538+NR24A-MP;;R538;+;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107641;R538/NR24A-MP;R538/NR24A-MP;;R538;/;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107642;R538+NR24A-S;R538+NR24A-S;;R538;+;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107632;R538+NR230A;R538+NR230A;;R538;+;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107733;R548/NR24A-S;R548/NR24A-S;;R548;/;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107683;R540/NR24A;R540/NR24A;;R540;/;NR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540/NR24A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
107723;R548/NR230A;R548/NR230A;;R548;/;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107734;R548+NR24A-SR;R548+NR24A-SR;;R548;+;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107724;R548+NR230A-S;R548+NR230A-S;;R548;+;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107735;R548/NR24A-SR;R548/NR24A-SR;;R548;/;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107725;R548/NR230A-S;R548/NR230A-S;;R548;/;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107726;R548+NR24A;R548+NR24A;;R548;+;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107686;R540+NR24A-MP;R540+NR24A-MP;;R540;+;NR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540+NR24A-MP;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107727;R548/NR24A;R548/NR24A;;R548;/;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107687;R540/NR24A-MP;R540/NR24A-MP;;R540;/;NR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540/NR24A-MP;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107678;R540+NR230A;R540+NR230A;;R540;+;NR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540+NR230A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107738;R548+NRC24A-SR;R548+NRC24A-SR;;R548;+;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107688;R540+NR24A-S;R540+NR24A-S;;R540;+;NR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540+NR24A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107679;R540/NR230A;R540/NR230A;;R540;/;NR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540/NR230A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107739;R548/NRC24A-SR;R548/NRC24A-SR;;R548;/;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107689;R540/NR24A-S;R540/NR24A-S;;R540;/;NR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540/NR24A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107680;R540+NR230A-S;R540+NR230A-S;;R540;+;NR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540+NR230A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107730;R548+NR24A-MP;R548+NR24A-MP;;R548;+;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107681;R540/NR230A-S;R540/NR230A-S;;R540;/;NR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540/NR230A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107731;R548/NR24A-MP;R548/NR24A-MP;;R548;/;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107682;R540+NR24A;R540+NR24A;;R540;+;NR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540+NR24A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
107732;R548+NR24A-S;R548+NR24A-S;;R548;+;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107722;R548+NR230A;R548+NR230A;;R548;+;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107843;R423/LR230A;R423/LR230A;;R423;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107853;R423/LR24A-S;R423/LR24A-S;;R423;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107844;R423+LR230A-S;R423+LR230A-S;;R423;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107854;R423+LR24A-SR;R423+LR24A-SR;;R423;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107845;R423/LR230A-S;R423/LR230A-S;;R423;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107855;R423/LR24A-SR;R423/LR24A-SR;;R423;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107846;R423+LR24A;R423+LR24A;;R423;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107847;R423/LR24A;R423/LR24A;;R423;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107858;R423+LRC24A-SR;R423+LRC24A-SR;;R423;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107859;R423/LRC24A-SR;R423/LRC24A-SR;;R423;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107850;R423+LR24A-MP;R423+LR24A-MP;;R423;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";39
107851;R423/LR24A-MP;R423/LR24A-MP;;R423;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";39
107852;R423+LR24A-S;R423+LR24A-S;;R423;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107842;R423+LR230A;R423+LR230A;;R423;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R423+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107943;R424/LR24A-MP;R424/LR24A-MP;;R424;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";39
107944;R424+LR24A-S;R424+LR24A-S;;R424;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107934;R424+LR230A;R424+LR230A;;R424;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107945;R424/LR24A-S;R424/LR24A-S;;R424;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107935;R424/LR230A;R424/LR230A;;R424;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107946;R424+LR24A-SR;R424+LR24A-SR;;R424;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107936;R424+LR230A-S;R424+LR230A-S;;R424;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107947;R424/LR24A-SR;R424/LR24A-SR;;R424;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107937;R424/LR230A-S;R424/LR230A-S;;R424;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107938;R424+LR24A;R424+LR24A;;R424;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107939;R424/LR24A;R424/LR24A;;R424;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107950;R424+LRC24A-SR;R424+LRC24A-SR;;R424;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107951;R424/LRC24A-SR;R424/LRC24A-SR;;R424;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107942;R424+LR24A-MP;R424+LR24A-MP;;R424;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R424+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";39
108024;R425/LR230A;R425/LR230A;;R425;/;LR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R425/LR230A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108035;R425/LR24A-S;R425/LR24A-S;;R425;/;LR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R425/LR24A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
