PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
4949;NRFD230A-3-S2;"Spring-return rotary actuator";;Actuator;;3-point;;;NC;"35 s";;;"2 x SPDT";AC 230 V;5 Nm;IP54;NRFD230A-3-S2;NRFD230A-3-S2_datasheet_en-gb.pdf;;PIC_EU_NRFD230A-3_S2_neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\Ball valve linkage\3-point\AC 230 V\"
61398;SRF230A-S2-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;"2 x SPDT";AC 230 V;20 Nm;IP54;SRF230A-S2-O;SRF230A-S2-O_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;299;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC 230 V\"
4946;NRF24A-SZ-S2-O;"Spring-return rotary actuator";;Actuator;;modulating;DC 0.5...10 V;;NO;"90 s";;;"2 x SPDT";AC/DC 24 V;10 Nm;IP54;NRF24A-SZ-S2-O;NRF24A-SZ-S2-O_datasheet_en-gb.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\Ball valve linkage\modulating\AC/DC 24 V\"
5473;H7065Y63-S4;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..Y..S..;H7..Y..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;65;40;4000 kPa;;;;63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;264;"EU\Products\Water solutions\Globe valve range valves\PN40, flange\3-way\Y\DN 65\"
5189;H712R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;15;6;600 kPa;;;;1 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;265;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\reduced\DN 15\"
61399;SRF230A-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC 230 V;20 Nm;IP54;SRF230A-O;SRF230A-O_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;291;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC 230 V\"
4950;NRFD230A-3-S2-O;"Spring-return rotary actuator";;Actuator;;3-point;;;NO;"35 s";;;"2 x SPDT";AC 230 V;5 Nm;IP54;NRFD230A-3-S2-O;NRFD230A-3-S2-O_datasheet_en-gb.pdf;;PIC_EU_NRFD230A-3_S2_neutral_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;315;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\Ball valve linkage\3-point\AC 230 V\"
253471;CQ24A-MPL-T;"Rotary actuator (ZoneTight)";QCV;Actuator;;communicative;;MP-Bus;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A-MPL-T;CQ24A-MPL-T_datasheet_en-gb.pdf;;PIC_EU_CQ24A-MPL-T-ret_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK2-GEN|ZFP2-MP|ZN230-24MP;ZCQ-E|ZCQ-W;;;278;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
61396;R6150W320-S8;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R6..W..-S8;R6..W..-S8_datasheet_en-gb.pdf;;PIC_EU_R6-W-S8-neutral_BW.jpg;150;16;1600 kPa;690 kPa;;400 kPa;320 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";ZR24-F05;;;;306;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 2-Weg, PN 16\DN 150\"
5190;H713R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;15;6;600 kPa;;;;1.6 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;269;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\reduced\DN 15\"
4947;NRFD230A-3;"Spring-return rotary actuator";;Actuator;;3-point;;;NC;"35 s";;;;AC 230 V;5 Nm;IP54;NRFD230A-3;NRFD230A-3_datasheet_en-gb.pdf;;PIC_EU_NRFD230A-3_neutral_02_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\Ball valve linkage\3-point\AC 230 V\"
5191;H714R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;15;6;600 kPa;;;;2.5 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;269;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\reduced\DN 15\"
5471;H7040Y25-S2;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..Y..S..;H7..Y..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;40;40;4000 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;264;"EU\Products\Water solutions\Globe valve range valves\PN40, flange\3-way\Y\DN 40\"
61400;SRF24A-S2-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;"2 x SPDT";AC/DC 24 V;20 Nm;IP54;SRF24A-S2-O;SRF24A-S2-O_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC/DC 24 V\"
253468;CQ24A-T;"Rotary actuator (ZoneTight)";QCV;Actuator;;Open-close|3-point;;;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A-T;CQ24A-T_datasheet_en-gb.pdf;;PIC_EU_CQ24A-T_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;249;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
61830;SRFA;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC 24...240 V / DC 24...125 V;20 Nm;IP54;SRFA;SRFA_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;303;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC 24...240V / DC 24...125V\"
253469;CQ230A-T;"Rotary actuator (ZoneTight)";QCV;Actuator;;Open-close|3-point;;;;"75 s";;;;AC 230 V;1 Nm;IP40;CQ230A-T;CQ230A-T_datasheet_en-gb.pdf;;PIC_EU_CQ24A-T_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;255;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
5193;H720R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;20;6;600 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;271;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\reduced\DN 20\"
5476;H7015X4-S2;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..X..S..;H7..X..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;15;25;2500 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;259;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\3-way\X\DN 15\"
61827;SRFA-5-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC 24...240 V / DC 24...125 V;20 Nm;IP54;SRFA-5-O;SRFA-5-O_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;279;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Butterfly valve linkage\Open-Close\AC 24...240V / DC 24...125V\"
5192;H715R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;15;6;600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;266;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\reduced\DN 15\"
5472;H7050Y40-S2;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..Y..S..;H7..Y..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;50;40;4000 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;263;"EU\Products\Water solutions\Globe valve range valves\PN40, flange\3-way\Y\DN 50\"
61829;SRFA-S2-5-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;"2 x SPDT";AC 24...240 V / DC 24...125 V;20 Nm;IP54;SRFA-S2-5-O;SRFA-S2-5-O_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;289;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Butterfly valve linkage\Open-Close\AC 24...240V / DC 24...125V\"
5474;H7080Y100-S4;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..Y..S..;H7..Y..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;80;40;4000 kPa;;;;100 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;265;"EU\Products\Water solutions\Globe valve range valves\PN40, flange\3-way\Y\DN 80\"
5475;H7100Y160-S4;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..Y..S..;H7..Y..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;100;40;4000 kPa;;;;160 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;264;"EU\Products\Water solutions\Globe valve range valves\PN40, flange\3-way\Y\DN 100\"
61389;R6080W100-S8;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R6..W..-S8;R6..W..-S8_datasheet_en-gb.pdf;;PIC_EU_R6-W-S8-neutral_BW.jpg;80;16;1600 kPa;690 kPa;;400 kPa;100 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";ZR24-F05;;;;308;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 2-Weg, PN 16\DN 80\"
4948;NRFD230A-3-O;"Spring-return rotary actuator";;Actuator;;3-point;;;NO;"35 s";;;;AC 230 V;5 Nm;IP54;NRFD230A-3-O;NRFD230A-3-O_datasheet_en-gb.pdf;;PIC_EU_NRFD230A-3_neutral_02_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;318;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\NRF..A (10Nm/5Nm)\Ball valve linkage\3-point\AC 230 V\"
61831;SRFA-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC 24...240 V / DC 24...125 V;20 Nm;IP54;SRFA-O;SRFA-O_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;283;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC 24...240V / DC 24...125V\"
61393;R6100W160-S8;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R6..W..-S8;R6..W..-S8_datasheet_en-gb.pdf;;PIC_EU_R6-W-S8-neutral_BW.jpg;100;16;1600 kPa;690 kPa;;400 kPa;160 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";ZR24-F05;;;;315;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 2-Weg, PN 16\DN 100\"
61395;R6125W250-S8;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R6..W..-S8;R6..W..-S8_datasheet_en-gb.pdf;;PIC_EU_R6-W-S8-neutral_BW.jpg;125;16;1600 kPa;690 kPa;;400 kPa;250 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;Flange;;Water;"Control valve";ZR24-F05;;;;306;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 2-Weg, PN 16\DN 125\"
61828;SRFA-S2-5;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC 24...240 V / DC 24...125 V;20 Nm;IP54;SRFA-S2-5;SRFA-S2-5_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Butterfly valve linkage\Open-Close\AC 24...240V / DC 24...125V\"
272362;EP015R+MP;"Communicative characterised control valve with sensor-operated flow control";EPIV;VA-Unit;"-10...120°C ";modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;EP..R+MP;EP..R+MP_datasheet_en-gb.pdf;;PIC_EU_EP040R+MP_4C.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;;;;;;2.9 m³/h;;0.35 l/s;21 l/min;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Pressure independent";ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;312;"EU\Products\Water solutions\VA Units\EPIV\modulating, MP\"
5194;H725R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H7..R;H7..R_datasheet_en-gb.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;25;6;600 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";ZH24-1;;;;267;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\3-way\reduced\DN 25\"
4957;SR24A-SR-5;"Rotary actuator";;Actuator;;modulating;DC 2...10 V;;;"90 s";;;;AC/DC 24 V;20 Nm;IP54;SR24A-SR-5;SR24A-SR-5_datasheet_en-gb.pdf;;PIC_EU_SR24A-5_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;345;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\Butterfly valve linkage\modulating\AC/DC 24 V\"
4951;SR24A;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"90 s";;;;AC/DC 24 V;20 Nm;IP54;SR24A;SR24A_datasheet_en-gb.pdf;;PIC_EU_SR24A_01_4c.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;348;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\Ball valve linkage\Open-Close, 3-point\AC/DC 24 V\"
4952;SR24A-MF;"Rotary actuator";;Actuator;;modulating;DC 2...10 V;;;"90 s";;;;AC/DC 24 V;20 Nm;IP54;;SR24A-MF_datasheet_en-gb.pdf;;PIC_EU_SR24A-MF_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A|ZK1-GEN|ZK2-GEN;;;;349;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\SR..A (20 Nm)\Ball valve linkage\modulating, MF\AC/DC 24 V\"
5477;H7020X6P3-S2;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..X..S..;H7..X..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;20;25;2500 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;254;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\3-way\X\DN 20\"
5481;H7050X40-S2;"Globe valve";H;Valve;5...200°C;;;;;;;;;;;;H7..X..S..;H7..X..S.._datasheet_en-gb.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;50;25;2500 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";3-way;Flange;;Water;"Control valve";;;;;256;"EU\Products\Water solutions\Globe valve range valves\PN25, flange\3-way\X\DN 50\"
69684;R2050-25-S4;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R2..xx-S..;R2..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;50;16;1600 kPa;1400 kPa;;350 kPa;25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Control valve";;ZR2350;;;299;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 2-way\DN 50\"
