PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
61638;R2040-25-S3;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R2..xx-S..;R2..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Control valve";;ZR2340;;;324;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 2-way\"
5270;D6350NL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_en-gb.pdf;;PIC_EU_D6..NL_black_4C.jpg;350;16;1600 kPa;;;1.5 kPa;;;;10900 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S350;;;395;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..NL\"
5278;R3015-P25-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;429;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5281;R3015-P25-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;415;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
101218;LV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 15 mm";"500 N";;AC/DC 24 V;;IP54;LV24A-SZ-TPC;LV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_LV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;302;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\LV..A (500N)\"
5282;R3015-P25-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;404;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
101217;AVK230A-3;"SuperCap globe valve actuator";;Actuator;;3-point;;;"NC / NO";;"150 s / 32 mm";"2000 N";;AC 230 V;;IP54;AVK230A-3;AVK230A-3_datasheet_en-gb.pdf;;PIC_EU_AVK230A-3_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;365;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\AVK..A (2000N)\"
5117;H611N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;0.63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;300;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
5121;H615N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;300;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
288667;PRKCA-BAC-S2-T;"SuperCap rotary actuator";;Actuator;;modulating|communicative;"DC 2...10 V";"MP-Bus|BACnet MS/TP";;"35 s";;;"2 x SPDT";"AC 24...240 V / DC 24...125 V";"160 Nm";"IP66 + IP67";PRKCA-BAC-S2-T;PRKCA-BAC-S2-T_datasheet_en-gb.pdf;;PIC_EU_PRK.._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN;ZPR01|ZPR02|ZPR03|ZPR05|ZPR06|ZPR08|ZPR09|ZPR10|ZPR11|ZPR12|ZPR20;;;244;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\PR.. (160 Nm)\"
59904;SRF24A-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC/DC 24 V;"20 Nm";IP54;SRF24A-O;SRF24A-O_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
101223;NVC24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVC24A-SZ-TPC;NVC24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_NVC24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;278;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\NVC..A (1000N)\"
101226;NV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NV24A-SR-TPC;NV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_NV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;314;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\NV..A (1000N)\"
59905;SRF24A-S2;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC/DC 24 V;"20 Nm";IP54;SRF24A-S2;SRF24A-S2_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;332;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
5127;H664N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;65;16;1600 kPa;;;;58 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;293;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
101227;NVC24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"35 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NVC24A-SR-TPC;NVC24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_NVC24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;295;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\NVC..A (1000N)\"
5283;R3015-P4-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;399;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
61648;R3015-2P5-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;2.5 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;355;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
5284;R3015-P4-P4-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;0.4 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;404;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
61650;R3020-4-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2320;;;345;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
5288;R3015-P63-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;408;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5285;R3015-P4-P63-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;0.63 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;403;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5289;R3015-P63-P4-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;0.4 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;406;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
61649;R3015-4-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;362;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
5124;H632N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;32;16;1600 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;296;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
5123;H625N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;25;16;1600 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;294;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
288687;CQC230A;"Rotary actuator (ZoneTight)";QCV;Actuator;;Open-close|3-point;;;;"35 s";;;;AC 230 V;"1 Nm";IP40;CQC230A;CQC230A_datasheet_en-gb.pdf;;PIC_EU_CQ24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;74;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
101228;SV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 20 mm";"1500 N";;AC/DC 24 V;;IP54;SV24A-SZ-TPC;SV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_SV24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;293;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\SV..A (1500N)\"
288665;PRCA-S2-T;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"35 s";;;"2 x SPDT";"AC 24...240 V / DC 24...125 V";"160 Nm";"IP66 + IP67";PRCA-S2-T;PRCA-S2-T_datasheet_en-gb.pdf;;PIC_EU_PR.._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN;ZPR01|ZPR02|ZPR03|ZPR05|ZPR06|ZPR08|ZPR09|ZPR10|ZPR11|ZPR12|ZPR20;;;349;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\PR.. (160 Nm)\"
5286;R3015-P4-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;405;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
288664;PRCA-BAC-S2-T;"Rotary actuator";;Actuator;;modulating|communicative;"DC 2...10 V";"MP-Bus|BACnet MS/TP";;"35 s";;;"2 x SPDT";"AC 24...240 V / DC 24...125 V";"160 Nm";"IP66 + IP67";PRCA-BAC-S2-T;PRCA-BAC-S2-T_datasheet_en-gb.pdf;;PIC_EU_PR.._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN;ZPR01|ZPR02|ZPR03|ZPR05|ZPR06|ZPR08|ZPR09|ZPR10|ZPR11|ZPR12|ZPR20;;;236;"EU\Products\Water solutions\Rotary product range actuators\Standard actuators\PR.. (160 Nm)\"
5129;H679N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;80;16;1600 kPa;;;;90 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;295;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
287985;D6300WL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..WL;D6..WL_datasheet_en-gb.pdf;;PIC_EU_D6..WL_4C.jpg;300;16;1600 kPa;;;2 kPa;;;;7300 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;119;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..WL\"
5128;H665N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;65;16;1600 kPa;;;;63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;297;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
288688;CQD230A;"Rotary actuator (ZoneTight)";QCV;Actuator;;Open-close|3-point;;;;"15 s";;;;AC 230 V;"1 Nm";IP40;CQD230A;CQD230A_datasheet_en-gb.pdf;;PIC_EU_CQ24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;73;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
5125;H640N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;40;16;1600 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;294;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
5287;R3015-P4-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;405;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5126;H650N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;50;16;1600 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;296;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
61647;R3015-1P6-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;1.6 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;358;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
101229;SVC24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 20 mm";"1500 N";;AC/DC 24 V;;IP54;SVC24A-SZ-TPC;SVC24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_SVC24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;277;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\SVC..A (1500N)\"
59903;SRF24A;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC/DC 24 V;"20 Nm";IP54;SRF24A;SRF24A_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
61646;R3015-1-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;1 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;355;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
61652;R3025-6P3-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;25;16;1600 kPa;1400 kPa;;350 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2325;;;355;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
101222;NV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 20 mm";"1000 N";;AC/DC 24 V;;IP54;NV24A-SZ-TPC;NV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_LV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;305;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\NV..A (1000N)\"
61651;R3020-6P3-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2320;;;340;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\"
101230;SV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 20 mm";"1500 N";;AC/DC 24 V;;IP54;SV24A-SR-TPC;SV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_SV24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;294;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\SV..A (1500N)\"
101233;EVC24A-SZ;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 40 mm";"2500 N";;AC/DC 24 V;;IP54;EVC24A-SZ;EVC24A-SZ_datasheet_en-gb.pdf;;PIC_EU_EVC24A-SZ_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;275;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\EVC..A (2500N)\"
5131;H6100N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;100;16;1600 kPa;;;;145 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;293;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\"
101234;EV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 40 mm";"2500 N";;AC/DC 24 V;;IP54;EV24A-SR-TPC;EV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_EV24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;306;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\EV..A (2500N)\"
59906;SRF230A;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC 230 V;"20 Nm";IP54;SRF230A;SRF230A_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;306;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\"
305190;R3020-4-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;4 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;134;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
303851;EP015R-R6+BAC;"Characterised control valve with sensor-operated flow control";"6-way EPIV";VA-Unit;"6...80°C ";modulating|communicative;DC 2...10 V;"Modbus RTU|BACnet MS/TP|MP-Bus";;"90 s";;;;AC/DC 24 V;"5 Nm";IP54;EP..R-R6+BAC;EP..R-R6_BAC_datasheet_en-gb.pdf;;PIC_EU_EP..R-R6-BAC_4C.jpg;15;16;1600 kPa;;;110 kPa;;;;;;1.2 m³/h;;;;1260 l/h;;;;840 l/h;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Pressure independent";CRK24-B1;ZR2315|ZR-004;1.05 l/min;1.05 l/min;176;"EU\Products\Water solutions\VA Units\EPIV\6-way EPIV\"
5292;R3015-P63-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;407;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5293;R3015-1-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;1 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;407;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\"
5134;H613R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_en-gb.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;1.6 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;305;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\2-way\"
