PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
138844;H7025X10-S2/NVK24A-3-TPC;H7025X10-S2/NVK24A-3-TPC;;H7025X10-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7025X10-S2/NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138849;H7025Y10-S2+NVK24A-3-TPC;H7025Y10-S2+NVK24A-3-TPC;;H7025Y10-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7025Y10-S2+NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138850;H7025Y10-S2/NVK24A-3-TPC;H7025Y10-S2/NVK24A-3-TPC;;H7025Y10-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7025Y10-S2/NVK24A-3-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138855;H7032X16-S2+NVK24A-3-TPC;H7032X16-S2+NVK24A-3-TPC;;H7032X16-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7032X16-S2+NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138856;H7032X16-S2/NVK24A-3-TPC;H7032X16-S2/NVK24A-3-TPC;;H7032X16-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7032X16-S2/NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138861;H7032Y16-S2+NVK24A-3-TPC;H7032Y16-S2+NVK24A-3-TPC;;H7032Y16-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7032Y16-S2+NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138862;H7032Y16-S2/NVK24A-3-TPC;H7032Y16-S2/NVK24A-3-TPC;;H7032Y16-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7032Y16-S2/NVK24A-3-TPC;"Globe valve";900 kPa;900 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138867;H7040X25-S2+NVK24A-3-TPC;H7040X25-S2+NVK24A-3-TPC;;H7040X25-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7040X25-S2+NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138868;H7040X25-S2/NVK24A-3-TPC;H7040X25-S2/NVK24A-3-TPC;;H7040X25-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7040X25-S2/NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138873;H7040Y25-S2+NVK24A-3-TPC;H7040Y25-S2+NVK24A-3-TPC;;H7040Y25-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7040Y25-S2+NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138874;H7040Y25-S2/NVK24A-3-TPC;H7040Y25-S2/NVK24A-3-TPC;;H7040Y25-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7040Y25-S2/NVK24A-3-TPC;"Globe valve";500 kPa;500 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138879;H7050X40-S2+NVK24A-3-TPC;H7050X40-S2+NVK24A-3-TPC;;H7050X40-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7050X40-S2+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138880;H7050X40-S2/NVK24A-3-TPC;H7050X40-S2/NVK24A-3-TPC;;H7050X40-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7050X40-S2/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138885;H7050Y40-S2+NVK24A-3-TPC;H7050Y40-S2+NVK24A-3-TPC;;H7050Y40-S2;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7050Y40-S2+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138886;H7050Y40-S2/NVK24A-3-TPC;H7050Y40-S2/NVK24A-3-TPC;;H7050Y40-S2;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H7050Y40-S2/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138891;H711N+NVK24A-3-TPC;H711N+NVK24A-3-TPC;;H711N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H711N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138892;H711N/NVK24A-3-TPC;H711N/NVK24A-3-TPC;;H711N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H711N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138897;H711R+NVK24A-3-TPC;H711R+NVK24A-3-TPC;;H711R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H711R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
138898;H711R/NVK24A-3-TPC;H711R/NVK24A-3-TPC;;H711R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H711R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
138903;H712N+NVK24A-3-TPC;H712N+NVK24A-3-TPC;;H712N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H712N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138904;H712N/NVK24A-3-TPC;H712N/NVK24A-3-TPC;;H712N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H712N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138909;H712R+NVK24A-3-TPC;H712R+NVK24A-3-TPC;;H712R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H712R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138910;H712R/NVK24A-3-TPC;H712R/NVK24A-3-TPC;;H712R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H712R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138915;H713N+NVK24A-3-TPC;H713N+NVK24A-3-TPC;;H713N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H713N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138916;H713N/NVK24A-3-TPC;H713N/NVK24A-3-TPC;;H713N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H713N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138921;H713R+NVK24A-3-TPC;H713R+NVK24A-3-TPC;;H713R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H713R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138922;H713R/NVK24A-3-TPC;H713R/NVK24A-3-TPC;;H713R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H713R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138927;H714N+NVK24A-3-TPC;H714N+NVK24A-3-TPC;;H714N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H714N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138928;H714N/NVK24A-3-TPC;H714N/NVK24A-3-TPC;;H714N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H714N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138933;H714R+NVK24A-3-TPC;H714R+NVK24A-3-TPC;;H714R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H714R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138934;H714R/NVK24A-3-TPC;H714R/NVK24A-3-TPC;;H714R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H714R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138939;H715N+NVK24A-3-TPC;H715N+NVK24A-3-TPC;;H715N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H715N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138940;H715N/NVK24A-3-TPC;H715N/NVK24A-3-TPC;;H715N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H715N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138945;H715R+NVK24A-3-TPC;H715R+NVK24A-3-TPC;;H715R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H715R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138946;H715R/NVK24A-3-TPC;H715R/NVK24A-3-TPC;;H715R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H715R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138951;H720N+NVK24A-3-TPC;H720N+NVK24A-3-TPC;;H720N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H720N+NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138952;H720N/NVK24A-3-TPC;H720N/NVK24A-3-TPC;;H720N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H720N/NVK24A-3-TPC;"Globe valve";1600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138957;H720R+NVK24A-3-TPC;H720R+NVK24A-3-TPC;;H720R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H720R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138958;H720R/NVK24A-3-TPC;H720R/NVK24A-3-TPC;;H720R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H720R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138963;H725N+NVK24A-3-TPC;H725N+NVK24A-3-TPC;;H725N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H725N+NVK24A-3-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";42
138964;H725N/NVK24A-3-TPC;H725N/NVK24A-3-TPC;;H725N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H725N/NVK24A-3-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";42
138969;H725R+NVK24A-3-TPC;H725R+NVK24A-3-TPC;;H725R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H725R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138970;H725R/NVK24A-3-TPC;H725R/NVK24A-3-TPC;;H725R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H725R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138975;H732N+NVK24A-3-TPC;H732N+NVK24A-3-TPC;;H732N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H732N+NVK24A-3-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138976;H732N/NVK24A-3-TPC;H732N/NVK24A-3-TPC;;H732N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H732N/NVK24A-3-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138981;H732R+NVK24A-3-TPC;H732R+NVK24A-3-TPC;;H732R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H732R+NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138982;H732R/NVK24A-3-TPC;H732R/NVK24A-3-TPC;;H732R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H732R/NVK24A-3-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138987;H740N+NVK24A-3-TPC;H740N+NVK24A-3-TPC;;H740N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H740N+NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138988;H740N/NVK24A-3-TPC;H740N/NVK24A-3-TPC;;H740N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H740N/NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";36
138993;H740R+NVK24A-3-TPC;H740R+NVK24A-3-TPC;;H740R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H740R+NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138994;H740R/NVK24A-3-TPC;H740R/NVK24A-3-TPC;;H740R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H740R/NVK24A-3-TPC;"Globe valve";500 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
138999;H750N+NVK24A-3-TPC;H750N+NVK24A-3-TPC;;H750N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H750N+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
139000;H750N/NVK24A-3-TPC;H750N/NVK24A-3-TPC;;H750N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H750N/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
139005;H750R+NVK24A-3-TPC;H750R+NVK24A-3-TPC;;H750R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H750R+NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
139006;H750R/NVK24A-3-TPC;H750R/NVK24A-3-TPC;;H750R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H750R/NVK24A-3-TPC;"Globe valve";300 kPa;300 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
139011;H764N+NVK24A-3-TPC;H764N+NVK24A-3-TPC;;H764N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H764N+NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
139012;H764N/NVK24A-3-TPC;H764N/NVK24A-3-TPC;;H764N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H764N/NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
139017;H764R+NVK24A-3-TPC;H764R+NVK24A-3-TPC;;H764R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H764R+NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";37
139018;H764R/NVK24A-3-TPC;H764R/NVK24A-3-TPC;;H764R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H764R/NVK24A-3-TPC;"Globe valve";140 kPa;140 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
139023;H779N+NVK24A-3-TPC;H779N+NVK24A-3-TPC;;H779N;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H779N+NVK24A-3-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";41
139024;H779N/NVK24A-3-TPC;H779N/NVK24A-3-TPC;;H779N;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H779N/NVK24A-3-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";40
139029;H779R+NVK24A-3-TPC;H779R+NVK24A-3-TPC;;H779R;+;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H779R+NVK24A-3-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
139030;H779R/NVK24A-3-TPC;H779R/NVK24A-3-TPC;;H779R;/;NVK24A-3-TPC;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H779R/NVK24A-3-TPC;"Globe valve";80 kPa;80 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";38
139805;H620R+NV230A-TPC;H620R+NV230A-TPC;;H620R;+;NV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H620R+NV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139806;H620R/NV230A-TPC;H620R/NV230A-TPC;;H620R;/;NV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H620R/NV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139817;H620S+NV230A-TPC;H620S+NV230A-TPC;;H620S;+;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H620S+NV230A-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139818;H620S/NV230A-TPC;H620S/NV230A-TPC;;H620S;/;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H620S/NV230A-TPC;"Globe valve";1600 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139829;H624S+NV230A-TPC;H624S+NV230A-TPC;;H624S;+;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H624S+NV230A-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139830;H624S/NV230A-TPC;H624S/NV230A-TPC;;H624S;/;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H624S/NV230A-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139841;H625N+NV230A-TPC;H625N+NV230A-TPC;;H625N;+;NV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H625N+NV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139842;H625N/NV230A-TPC;H625N/NV230A-TPC;;H625N;/;NV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H625N/NV230A-TPC;"Globe valve";1300 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139853;H625R+NV230A-TPC;H625R+NV230A-TPC;;H625R;+;NV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H625R+NV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139854;H625R/NV230A-TPC;H625R/NV230A-TPC;;H625R;/;NV230A-TPC;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H625R/NV230A-TPC;"Globe valve";600 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139865;H625S+NV230A-TPC;H625S+NV230A-TPC;;H625S;+;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H625S+NV230A-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139866;H625S/NV230A-TPC;H625S/NV230A-TPC;;H625S;/;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H625S/NV230A-TPC;"Globe valve";1300 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139877;H632N+NV230A-TPC;H632N+NV230A-TPC;;H632N;+;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H632N+NV230A-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
139878;H632N/NV230A-TPC;H632N/NV230A-TPC;;H632N;/;NV230A-TPC;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|SelectPro_AP|VDI3805|Internet_EU;;;H632N/NV230A-TPC;"Globe valve";1000 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";39
